Facility_ID,Hospital_Type,Procedure_Category,Operative_Procedure,Procedure_Count,Infection_Count,SSI_ratio,Performance
110000007, Less than 125 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",3.0,0.0,0.0,Good
630014442, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",31.0,0.0,0.0,Good
930000127, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",16.0,0.0,0.0,Good
930000129, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",1.0,0.0,0.0,Good
140000118, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",3.0,0.0,0.0,Good
140001268, 250+ Beds,Cardiac Procedures,Pacemaker surgery,136.0,1.0,0.7352941176470588,Good
80000150, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,131.0,0.0,0.0,Good
80000149, 250+ Beds,Cardiac Procedures,Pacemaker surgery,726.0,1.0,0.13774104683195593,Good
90000016, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,106.0,1.0,0.9433962264150944,Good
220000025, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,34.0,0.0,0.0,Good
140000797, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",4.0,0.0,0.0,Good
220000026, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,35.0,0.0,0.0,Good
230000016, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,93.0,0.0,0.0,Good
930000140, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,13.0,0.0,0.0,Good
120001464, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,26.0,0.0,0.0,Good
930000064, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,2.0,0.0,0.0,Good
250000507, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,26.0,0.0,0.0,Good
250000344, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,29.0,0.0,0.0,Good
50000026, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,18.0,0.0,0.0,Good
50000035, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,150.0,0.0,0.0,Good
140000041, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,14.0,0.0,0.0,Good
60000067, 250+ Beds,Cardiac Procedures,Pacemaker surgery,331.0,1.0,0.3021148036253776,Good
90000033, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,4.0,0.0,0.0,Good
930000065, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",1.0,0.0,0.0,Good
60000014, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",12.0,0.0,0.0,Good
930000063, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",2.0,0.0,0.0,Good
930000111, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",61.0,0.0,0.0,Good
60000073, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",29.0,0.0,0.0,Good
930000052, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",18.0,0.0,0.0,Good
930000099, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",107.0,1.0,0.9345794392523363,Good
930000077, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",3.0,0.0,0.0,Good
630013873, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",126.0,0.0,0.0,Good
930000123, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",108.0,0.0,0.0,Good
930000066, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",44.0,0.0,0.0,Good
930000081, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",139.0,1.0,0.7194244604316548,Good
930000100, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",29.0,0.0,0.0,Good
930000101, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",34.0,0.0,0.0,Good
930000091, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",47.0,1.0,2.127659574468085,Good
110000041, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",41.0,0.0,0.0,Good
70000133, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",90.0,0.0,0.0,Good
230000261, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",72.0,1.0,1.3888888888888888,Good
250000049, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",225.0,0.0,0.0,Good
60000063, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",61.0,0.0,0.0,Good
40000126, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",250.0,2.0,0.8,Good
930000128, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",28.0,0.0,0.0,Good
930000104, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",56.0,2.0,3.571428571428571,Bad
70000147, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",66.0,3.0,4.545454545454546,Bad
110000010, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",38.0,0.0,0.0,Good
60000060, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",144.0,0.0,0.0,Good
220000017, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",66.0,0.0,0.0,Good
930000096, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",57.0,0.0,0.0,Good
50000016, Less than 125 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",96.0,1.0,1.0416666666666665,Good
40001397, Less than 125 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",219.0,0.0,0.0,Good
930000058, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",70.0,0.0,0.0,Good
930000093, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",78.0,0.0,0.0,Good
930000068, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",113.0,0.0,0.0,Good
70000153, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",92.0,0.0,0.0,Good
80000045, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",81.0,0.0,0.0,Good
930000063, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",43.0,0.0,0.0,Good
60001022, Less than 125 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",1.0,0.0,0.0,Good
60000014, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",226.0,2.0,0.8849557522123894,Good
240000053, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",169.0,0.0,0.0,Good
930000065, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",30.0,1.0,3.3333333333333335,Bad
120001444, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",183.0,0.0,0.0,Good
930000047, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",38.0,0.0,0.0,Good
630012971, Less than 125 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",68.0,0.0,0.0,Good
930000095, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",131.0,0.0,0.0,Good
50000020, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",73.0,3.0,4.10958904109589,Bad
50000021, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",70.0,0.0,0.0,Good
110000953, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",14.0,0.0,0.0,Good
30000123, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",142.0,0.0,0.0,Good
30000124, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",716.0,0.0,0.0,Good
230000010, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",57.0,0.0,0.0,Good
930000026, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",80.0,0.0,0.0,Good
50000280, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",98.0,0.0,0.0,Good
140001268, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",89.0,0.0,0.0,Good
80000149, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",395.0,3.0,0.7594936708860759,Good
90000013, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",2.0,0.0,0.0,Good
60000074, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",23.0,0.0,0.0,Good
930000008, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",1.0,0.0,0.0,Good
120001330, Less than 125 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",11.0,0.0,0.0,Good
120000338, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",14.0,0.0,0.0,Good
930000012, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",4.0,0.0,0.0,Good
930000070, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",33.0,0.0,0.0,Good
70000137, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",10.0,0.0,0.0,Good
30000117, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",1.0,0.0,0.0,Good
250000008, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",74.0,0.0,0.0,Good
140000425, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",6.0,0.0,0.0,Good
240001330, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",1.0,0.0,0.0,Good
70000139, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",9.0,0.0,0.0,Good
70001351, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",13.0,0.0,0.0,Good
230000013, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",82.0,0.0,0.0,Good
60000011, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",109.0,1.0,0.9174311926605505,Good
40001397, Less than 125 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",14.0,0.0,0.0,Good
930000058, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",100.0,0.0,0.0,Good
930000093, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",15.0,0.0,0.0,Good
930000068, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",3.0,0.0,0.0,Good
70000153, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",8.0,0.0,0.0,Good
80000045, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",2.0,0.0,0.0,Good
30000122, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",41.0,0.0,0.0,Good
70001351, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",117.0,0.0,0.0,Good
110000058, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest incision only",22.0,0.0,0.0,Good
120000411, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",13.0,0.0,0.0,Good
220000025, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",61.0,0.0,0.0,Good
220000026, Less than 125 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",55.0,0.0,0.0,Good
90000021, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",81.0,0.0,0.0,Good
80000036, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",121.0,0.0,0.0,Good
230000016, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",121.0,0.0,0.0,Good
50000035, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",64.0,1.0,1.5625,Good
110000067, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",22.0,0.0,0.0,Good
60000067, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",127.0,0.0,0.0,Good
30000143, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",216.0,3.0,1.3888888888888888,Good
60000068, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",94.0,0.0,0.0,Good
930000059, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest incision only",13.0,0.0,0.0,Good
240000104, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",84.0,0.0,0.0,Good
220000030, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",10.0,0.0,0.0,Good
140000797, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",33.0,0.0,0.0,Good
30000151, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",470.0,2.0,0.425531914893617,Good
110000007, Less than 125 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",38.0,0.0,0.0,Good
630014442, 125-250 Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",98.0,0.0,0.0,Good
930000127, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",83.0,0.0,0.0,Good
80000152, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",68.0,0.0,0.0,Good
930000129, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",39.0,0.0,0.0,Good
140000118, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",92.0,0.0,0.0,Good
930000028, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",70.0,0.0,0.0,Good
930000103, 250+ Beds,Cardiac Procedures,"Coronary bypass, chest and donor incisions",57.0,0.0,0.0,Good
60000002, 125-250 Beds,Cardiac Procedures,Cardiac surgery,59.0,1.0,1.694915254237288,Good
30000143, 250+ Beds,Cardiac Procedures,Pacemaker surgery,300.0,2.0,0.6666666666666667,Good
930000040, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,14.0,0.0,0.0,Good
140001086, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,23.0,0.0,0.0,Good
930000074, 250+ Beds,Cardiac Procedures,Pacemaker surgery,170.0,0.0,0.0,Good
930001543, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,123.0,0.0,0.0,Good
630011203, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,48.0,1.0,2.083333333333333,Good
250000017, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,9.0,0.0,0.0,Good
930000026, 250+ Beds,Cardiac Procedures,Pacemaker surgery,100.0,0.0,0.0,Good
60000015, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,3.0,0.0,0.0,Good
930000065, 250+ Beds,Cardiac Procedures,Pacemaker surgery,48.0,0.0,0.0,Good
60000014, 250+ Beds,Cardiac Procedures,Pacemaker surgery,394.0,1.0,0.25380710659898476,Good
60001022, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,12.0,0.0,0.0,Good
930000063, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,52.0,0.0,0.0,Good
70000142, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,1.0,0.0,0.0,Good
80000045, 250+ Beds,Cardiac Procedures,Pacemaker surgery,6.0,1.0,16.666666666666664,Bad
60000002, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,265.0,0.0,0.0,Good
120000411, 250+ Beds,Cardiac Procedures,Pacemaker surgery,310.0,0.0,0.0,Good
230000005, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,32.0,0.0,0.0,Good
930000059, 250+ Beds,Cardiac Procedures,Pacemaker surgery,228.0,0.0,0.0,Good
630012960, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,27.0,0.0,0.0,Good
30000139, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,55.0,1.0,1.8181818181818181,Good
630011683, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,3.0,0.0,0.0,Good
630011959, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,21.0,0.0,0.0,Good
630011745, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,73.0,1.0,1.36986301369863,Good
930000050, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,130.0,0.0,0.0,Good
50000020, 250+ Beds,Cardiac Procedures,Pacemaker surgery,140.0,2.0,1.4285714285714286,Good
930000085, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,8.0,0.0,0.0,Good
60000025, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,65.0,0.0,0.0,Good
930000095, 250+ Beds,Cardiac Procedures,Pacemaker surgery,256.0,0.0,0.0,Good
630012971, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,60.0,0.0,0.0,Good
60000024, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,12.0,0.0,0.0,Good
60000028, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,8.0,0.0,0.0,Good
120001444, 250+ Beds,Cardiac Procedures,Pacemaker surgery,366.0,2.0,0.546448087431694,Good
930000290, 250+ Beds,Cardiac Procedures,Pacemaker surgery,105.0,0.0,0.0,Good
50000455, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,28.0,0.0,0.0,Good
930000076, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,52.0,0.0,0.0,Good
220000009, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,24.0,0.0,0.0,Good
30000133, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,126.0,1.0,0.7936507936507936,Good
930000071, 250+ Beds,Cardiac Procedures,Pacemaker surgery,61.0,0.0,0.0,Good
110000508, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,38.0,0.0,0.0,Good
630015029, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,31.0,0.0,0.0,Good
70000150, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,47.0,0.0,0.0,Good
30000130, 250+ Beds,Cardiac Procedures,Pacemaker surgery,74.0,0.0,0.0,Good
140000191, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,16.0,0.0,0.0,Good
220000010, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,5.0,0.0,0.0,Good
140000190, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,75.0,1.0,1.3333333333333335,Good
30001799, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,54.0,0.0,0.0,Good
110000058, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,91.0,0.0,0.0,Good
110000070, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,7.0,0.0,0.0,Good
250000006, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,38.0,0.0,0.0,Good
30000117, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,129.0,0.0,0.0,Good
250000008, 250+ Beds,Cardiac Procedures,Pacemaker surgery,163.0,1.0,0.6134969325153374,Good
240001330, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,41.0,0.0,0.0,Good
30000122, 250+ Beds,Cardiac Procedures,Pacemaker surgery,122.0,0.0,0.0,Good
70000139, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,115.0,0.0,0.0,Good
930000053, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,2.0,0.0,0.0,Good
140000183, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,56.0,0.0,0.0,Good
70001351, 250+ Beds,Cardiac Procedures,Pacemaker surgery,195.0,3.0,1.5384615384615385,Good
70000137, 250+ Beds,Cardiac Procedures,Pacemaker surgery,88.0,0.0,0.0,Good
70000136, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,7.0,0.0,0.0,Good
30000125, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,127.0,0.0,0.0,Good
930000054, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,8.0,0.0,0.0,Good
50000021, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,120.0,0.0,0.0,Good
230000013, 250+ Beds,Cardiac Procedures,Pacemaker surgery,4.0,0.0,0.0,Good
930000056, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,26.0,0.0,0.0,Good
60000011, 250+ Beds,Cardiac Procedures,Pacemaker surgery,104.0,0.0,0.0,Good
50000016, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,201.0,0.0,0.0,Good
60000058, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,15.0,0.0,0.0,Good
930000058, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,132.0,0.0,0.0,Good
90000040, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,12.0,0.0,0.0,Good
40000111, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,7.0,0.0,0.0,Good
240000082, 250+ Beds,Cardiac Procedures,Pacemaker surgery,9.0,0.0,0.0,Good
80000036, 250+ Beds,Cardiac Procedures,Heart transplant,10.0,0.0,0.0,Good
140000011, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,1.0,0.0,0.0,Good
930000005, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,30.0,0.0,0.0,Good
140000425, 250+ Beds,Cardiac Procedures,Pacemaker surgery,328.0,0.0,0.0,Good
90000013, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,67.0,0.0,0.0,Good
60000074, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,1.0,0.0,0.0,Good
930000008, 250+ Beds,Cardiac Procedures,Pacemaker surgery,64.0,0.0,0.0,Good
120001330, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,80.0,0.0,0.0,Good
120000338, 250+ Beds,Cardiac Procedures,Pacemaker surgery,128.0,0.0,0.0,Good
240000001, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,31.0,0.0,0.0,Good
30000151, 250+ Beds,Cardiac Procedures,Heart transplant,10.0,0.0,0.0,Good
930000012, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,19.0,0.0,0.0,Good
220000003, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,11.0,0.0,0.0,Good
240000003, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,11.0,0.0,0.0,Good
930000070, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,35.0,0.0,0.0,Good
930000132, 250+ Beds,Cardiac Procedures,Pacemaker surgery,37.0,0.0,0.0,Good
930000036, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,1.0,0.0,0.0,Good
40000095, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,43.0,1.0,2.3255813953488373,Good
930000082, Less than 125 Beds,Cardiac Procedures,Pacemaker surgery,10.0,0.0,0.0,Good
70000153, 250+ Beds,Cardiac Procedures,Pacemaker surgery,156.0,0.0,0.0,Good
60000074, 125-250 Beds,Cardiac Procedures,Heart transplant,1.0,0.0,0.0,Good
930000022, 250+ Beds,Cardiac Procedures,Pacemaker surgery,69.0,0.0,0.0,Good
930000093, 250+ Beds,Cardiac Procedures,Pacemaker surgery,109.0,0.0,0.0,Good
930000068, 125-250 Beds,Cardiac Procedures,Pacemaker surgery,102.0,0.0,0.0,Good
930000077, 125-250 Beds,Gastrointestinal Procedures,Spleen surgery,4.0,0.0,0.0,Good
110000508, 125-250 Beds,Gastrointestinal Procedures,Spleen surgery,2.0,0.0,0.0,Good
110000944, Less than 125 Beds,Gastrointestinal Procedures,Spleen surgery,2.0,0.0,0.0,Good
630015029, 125-250 Beds,Gastrointestinal Procedures,Spleen surgery,3.0,0.0,0.0,Good
70000150, 125-250 Beds,Gastrointestinal Procedures,Spleen surgery,14.0,0.0,0.0,Good
30000130, 250+ Beds,Gastrointestinal Procedures,Spleen surgery,23.0,0.0,0.0,Good
