Year,State,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Hospital_Type,County,Procedure_Count,Infection_Count,Predicted_Infection_Count,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,SIR_2015,"On Track Toward 2020 Goal (0.88, 2017)",Notes
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,060000014,Hoag Memorial Hospital Presbyterian,Acute Care Hospital,Community (>250 Beds),Orange,7384,66,44.934,1.47,1.15,1.86,Worse,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630012891,Hoag Orthopedic Institute,Acute Care Hospital,Community (<125 Beds),Orange,4920,16,13.065,1.23,0.73,1.95,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000065,Hollywood Presbyterian Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,2232,4,9.383,0.43,0.14,1.03,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,060000015,Huntington Beach Hospital,Acute Care Hospital,Community (<125 Beds),Orange,194,1,1.003,1.00,0.05,4.92,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000026,Huntington Memorial Hospital,Acute Care Hospital,Community (>250 Beds),Los Angeles,7586,24,50.672,0.47,0.31,0.69,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,250000017,John F. Kennedy Memorial Hospital,Acute Care Hospital,Community (125-250 Beds),Riverside,1381,4,3.134,1.28,0.41,3.08,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,Contra Costa,2856,18,20.839,0.86,0.53,1.34,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,140000187,"John Muir Medical Center, Walnut Creek Campus",Acute Care Hospital,Major Teaching,Contra Costa,4770,27,36.98,0.73,0.49,1.05,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,080000144,Kaiser Foundation Hospital Zion Medical Center,Acute Care Hospital,Major Teaching,San Diego,3085,8,17.586,0.46,0.21,0.86,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hospital,Major Teaching,Solano,1746,22,10.144,2.17,1.39,3.23,Worse,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630011203,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Community (125-250 Beds),Contra Costa,2596,11,12.202,0.90,0.47,1.57,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930001543,"Kaiser Foundation Hospital, Baldwin Park",Acute Care Hospital,Community (125-250 Beds),Los Angeles,3528,7,13.914,0.50,0.22,1,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000074,"Kaiser Foundation Hospital, Downey",Acute Care Hospital,Community (>250 Beds),Los Angeles,5524,18,26.811,0.67,0.41,1.04,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,240000024,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,San Bernardino,5431,14,35.194,0.40,0.23,0.65,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,140001086,"Kaiser Foundation Hospital, Fremont",Acute Care Hospital,Community (<125 Beds),Alameda,925,3,7.606,0.39,0.1,1.07,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,040000949,"Kaiser Foundation Hospital, Fresno",Acute Care Hospital,Community (125-250 Beds),Fresno,1752,14,7.658,1.83,1.04,3,Worse,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000072,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teaching,Los Angeles,6806,46,53.121,0.87,0.64,1.15,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,030000973,"Kaiser Foundation Hospital, Manteca",Acute Care Hospital,Community (<125 Beds),San Joaquin,211,1,1.46,0.69,0.03,3.38,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630011683,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,Community (125-250 Beds),Stanislaus,2731,17,14.27,1.19,0.72,1.87,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630011959,"Kaiser Foundation Hospital, Moreno Valley",Acute Care Hospital,Community (<125 Beds),Riverside,967,1,3.344,0.30,0.02,1.48,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,Alameda,4569,45,34.941,1.29,0.95,1.71,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630013398,"Kaiser Foundation Hospital, Ontario",Acute Care Hospital,Community (125-250 Beds),San Bernardino,2285,0,8.92,0.00,0,0.34,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,Orange,3310,19,18.789,1.01,0.63,1.55,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Community (125-250 Beds),Orange,3927,14,15.701,0.89,0.51,1.46,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000050,"Kaiser Foundation Hospital, Panorama City",Acute Care Hospital,Community (125-250 Beds),Los Angeles,2835,7,11.868,0.59,0.26,1.17,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,220000010,"Kaiser Foundation Hospital, Redwood City",Acute Care Hospital,Community (125-250 Beds),San Mateo,1393,8,5.432,1.47,0.68,2.8,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Community (<125 Beds),Contra Costa,790,3,4.574,0.66,0.17,1.79,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,250000707,"Kaiser Foundation Hospital, Riverside",Acute Care Hospital,Major Teaching,Riverside,3644,14,19.707,0.71,0.4,1.16,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,030001370,"Kaiser Foundation Hospital, Roseville",Acute Care Hospital,Major Teaching,Placer,4581,20,19.441,1.03,0.65,1.56,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,030000130,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Community (>250 Beds),Sacramento,3750,33,26.06,1.27,0.89,1.76,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630017096,"Kaiser Foundation Hospital, San Diego",Acute Care Hospital,Major Teaching,San Diego,1874,3,9.051,0.33,0.08,0.9,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,220000008,"Kaiser Foundation Hospital, San Francisco",Acute Care Hospital,Major Teaching,San Francisco,3569,18,26.587,0.68,0.41,1.05,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,070000150,"Kaiser Foundation Hospital, San Jose",Acute Care Hospital,Community (125-250 Beds),Santa Clara,3295,14,20.422,0.69,0.39,1.12,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,Community (125-250 Beds),Alameda,3046,11,11.204,0.98,0.52,1.71,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,110000944,"Kaiser Foundation Hospital, San Rafael",Acute Care Hospital,Community (<125 Beds),Marin,972,4,5.162,0.78,0.25,1.87,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,070001355,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,Santa Clara,4471,24,24.102,1.00,0.65,1.46,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,110000508,"Kaiser Foundation Hospital, Santa Rosa",Acute Care Hospital,Community (125-250 Beds),Sonoma,2253,17,9.885,1.72,1.04,2.7,Worse,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000071,"Kaiser Foundation Hospital, South Bay",Acute Care Hospital,Community (>250 Beds),Los Angeles,3903,13,18.157,0.72,0.4,1.19,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,030000133,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Community (125-250 Beds),Sacramento,3924,42,24.248,1.73,1.26,2.32,Worse,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,220000009,"Kaiser Foundation Hospital, South San Francisco",Acute Care Hospital,Community (<125 Beds),San Mateo,1512,10,9.148,1.09,0.56,1.95,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630012364,"Kaiser Foundation Hospital, Vacaville",Acute Care Hospital,Major Teaching,Solano,2354,15,12.137,1.24,0.72,1.99,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,Community (125-250 Beds),Contra Costa,2741,25,15.738,1.59,1.05,2.31,Worse,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000076,"Kaiser Foundation Hospital, West LA",Acute Care Hospital,Community (125-250 Beds),Los Angeles,3201,24,20.139,1.19,0.78,1.75,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000290,"Kaiser Foundation Hospital, Woodland Hills",Acute Care Hospital,Community (>250 Beds),Los Angeles,2372,6,11.412,0.53,0.21,1.09,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,120001444,Kaweah Delta Medical Center,Acute Care Hospital,Community (>250 Beds),Tulare,4417,20,21.672,0.92,0.58,1.4,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000912,Keck Hospital of USC,Acute Care Hospital,Major Teaching,Los Angeles,6704,60,75.614,0.79,0.61,1.01,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,Kern,2317,16,14.251,1.12,0.67,1.78,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,120000344,Kern Valley Healthcare District,Critical Access Hospital,Critical Access,Kern,7,0,0.044,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,060000040,LAC+USC Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,2096,3,18.857,0.16,0.04,0.43,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,060000027,LAC/Harbor UCLA Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,3029,44,25.499,1.73,1.27,2.3,Worse,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,060000038,LAC/Olive View UCLA Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,1013,8,5.092,1.57,0.73,2.98,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,060000028,LAC/Rancho Los Amigos National Rehabilitation Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,197,0,1.421,0.00,0,2.11,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,060000024,La Palma Intercommunity Hospital,Acute Care Hospital,Community (125-250 Beds),Orange,283,0,1.566,0.00,0,1.91,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000047,Lakewood Regional Medical Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,1231,1,6.209,0.16,0.01,0.79,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,San Bernardino,872,1,2.275,0.44,0.02,2.17,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,240000027,Loma Linda University Medical Center,Acute Care Hospital,Major Teaching,San Bernardino,3723,81,46.972,1.72,1.38,2.13,Worse,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,240000025,Loma Linda University Medical Center East Campus Hospital,Acute Care Hospital,Major Teaching,San Bernardino,725,7,3.767,1.86,0.81,3.68,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630012971,"Loma Linda University Medical Center, Murrieta",Acute Care Hospital,Community (<125 Beds),Riverside,1464,7,6.465,1.08,0.47,2.14,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,630012294,Loma Linda University Surgical Hospital,Acute Care Hospital,Major Teaching,San Bernardino,1391,16,9.949,1.61,0.95,2.56,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,050000018,Lompoc Valley Medical Center,Acute Care Hospital,Community (<125 Beds),Santa Barbara,366,0,2.152,0.00,0,1.39,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000095,Long Beach Memorial Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,4291,23,23.589,0.98,0.63,1.44,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,060000025,Los Alamitos Medical Center,Acute Care Hospital,Community (125-250 Beds),Orange,1896,14,9.188,1.52,0.87,2.5,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000085,Los Angeles Community Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,177,0,0.775,0.00,0,4.76,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,050000020,Los Robles Hospital & Medical Center,Acute Care Hospital,Community (>250 Beds),Ventura,3568,32,18.518,1.73,1.2,2.41,Worse,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,070001349,Lucile Packard Children's Hospital Stanford,Acute Care Hospital,Pediatric,Santa Clara,1210,0,3.333,0.00,0,0.9,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,110000021,Mad River Community Hospital,Acute Care Hospital,Community (<125 Beds),Humboldt,407,1,1.712,0.58,0.03,2.88,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,040000111,Madera Community Hospital,Acute Care Hospital,Community (<125 Beds),Madera,790,1,3.553,0.28,0.01,1.39,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,240000005,Mammoth Hospital,Critical Access Hospital,Critical Access,Mono,261,0,1.015,0.00,0,2.95,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,050000021,Marian Regional Medical Center,Acute Care Hospital,Community (125-250 Beds),Santa Barbara,3816,11,17.711,0.62,0.33,1.08,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,050000009,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,Community (<125 Beds),San Luis Obispo,556,4,3.087,1.30,0.41,3.13,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,110000953,Marin General Hospital,Acute Care Hospital,Community (125-250 Beds),Marin,1139,5,4.149,1.21,0.44,2.67,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000044,Marina Del Rey Hospital,Acute Care Hospital,Community (125-250 Beds),Los Angeles,2008,0,7.285,0.00,0,0.41,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,030000120,Mark Twain Medical Center,Critical Access Hospital,Critical Access,Calaveras,124,0,0.596,0.00,0,6.19,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,030000121,Marshall Medical Center,Acute Care Hospital,Community (<125 Beds),El Dorado,1071,3,5.573,0.54,0.14,1.47,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,060000035,Martin Luther King Jr. Community Hospital,Acute Care Hospital,Community (125-250 Beds),Los Angeles,424,0,1.742,0.00,0,1.72,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,230000009,Mayers Memorial Hospital,Critical Access Hospital,Critical Access,Shasta,5,0,0.007,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,040000110,Memorial Hospital Los Banos,Acute Care Hospital,Community (<125 Beds),Merced,426,2,1.49,1.34,0.23,4.43,Same,,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,930000092,Memorial Hospital of Gardena,Acute Care Hospital,Community (125-250 Beds),Los Angeles,303,0,1.837,0.00,0,1.63,Same,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,030000123,Memorial Medical Center,Acute Care Hospital,Community (>250 Beds),Stanislaus,4312,13,35.815,0.36,0.2,0.61,Better,,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",,110000023,Mendocino Coast District Hospital,Critical Access Hospital,Critical Access,Mendocino,135,0,0.631,0.00,0,5.85,Same,,Yes,* See Data Dictionary
